0nohup.out,1nohup.out,2nohup.out,3nohup.out,4nohup.out,5nohup.out,6nohup.out,7nohup.out,8nohup.out,9nohup.out
77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371
77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371
77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371
77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371
77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371
77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371
77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371,77.751834556371
77.68512341561,77.718478985991,77.68512341561,77.68512341561,77.68512341561,77.68512341561,77.68512341561,77.68512341561,77.68512341561,77.68512341561
77.951967978652,77.951967978652,77.985323549033,77.985323549033,77.985323549033,77.951967978652,77.951967978652,77.985323549033,77.985323549033,77.985323549033
78.552368245497,78.519012675117,78.552368245497,78.552368245497,78.585723815877,78.552368245497,78.552368245497,78.585723815877,78.552368245497,78.619079386258
78.352234823215,78.318879252835,78.352234823215,78.352234823215,78.352234823215,78.285523682455,78.352234823215,78.352234823215,78.352234823215,78.352234823215
78.352234823215,78.352234823215,78.352234823215,78.352234823215,78.352234823215,78.352234823215,78.352234823215,78.352234823215,78.352234823215,78.318879252835
78.685790527018,78.585723815877,78.685790527018,78.685790527018,78.685790527018,78.652434956638,78.685790527018,78.752501667779,78.685790527018,78.552368245497
78.752501667779,78.719146097398,78.752501667779,78.752501667779,78.719146097398,78.752501667779,78.752501667779,78.752501667779,78.719146097398,78.852568378919
78.91927951968,79.119412941961,78.8859239493,78.8859239493,78.8859239493,79.186124082722,78.98599066044,78.98599066044,78.8859239493,78.98599066044
78.95263509006,79.019346230821,78.98599066044,78.98599066044,78.98599066044,78.98599066044,78.95263509006,78.95263509006,78.95263509006,79.019346230821
78.685790527018,78.785857238159,78.819212808539,78.819212808539,78.819212808539,78.785857238159,78.719146097398,78.719146097398,78.819212808539,78.785857238159
78.785857238159,78.785857238159,78.785857238159,78.785857238159,78.785857238159,78.785857238159,78.785857238159,78.785857238159,78.785857238159,78.785857238159
79.019346230821,78.8859239493,79.052701801201,79.052701801201,79.052701801201,78.95263509006,79.019346230821,79.052701801201,79.052701801201,79.019346230821
78.252168112075,78.652434956638,78.118745830554,78.118745830554,78.152101400934,78.418945963976,78.185456971314,78.252168112075,78.118745830554,78.052034689793
78.852568378919,78.785857238159,78.819212808539,78.819212808539,78.819212808539,78.91927951968,78.8859239493,78.8859239493,78.819212808539,78.785857238159
78.819212808539,78.785857238159,78.819212808539,78.819212808539,78.819212808539,78.819212808539,78.819212808539,78.819212808539,78.819212808539,78.819212808539
79.119412941961,79.119412941961,79.119412941961,79.119412941961,79.119412941961,79.152768512342,79.119412941961,79.119412941961,79.119412941961,79.119412941961
78.95263509006,78.98599066044,78.95263509006,78.95263509006,78.95263509006,78.91927951968,78.95263509006,78.95263509006,78.91927951968,78.91927951968
79.019346230821,79.052701801201,79.019346230821,79.019346230821,79.019346230821,79.019346230821,79.019346230821,79.019346230821,79.019346230821,79.019346230821
79.052701801201,79.086057371581,79.052701801201,79.052701801201,79.052701801201,79.052701801201,79.052701801201,79.052701801201,79.052701801201,79.052701801201
79.019346230821,79.119412941961,79.019346230821,79.019346230821,79.019346230821,79.052701801201,79.052701801201,79.019346230821,79.019346230821,79.019346230821
78.95263509006,78.91927951968,78.95263509006,78.95263509006,78.95263509006,78.8859239493,78.95263509006,78.95263509006,78.95263509006,78.91927951968
79.319546364243,79.252835223482,79.319546364243,79.319546364243,79.319546364243,79.252835223482,79.352901934623,79.352901934623,79.319546364243,79.352901934623
79.352901934623,79.352901934623,79.352901934623,79.352901934623,79.386257505003,79.352901934623,79.352901934623,79.386257505003,79.352901934623,79.386257505003
79.152768512342,79.286190793863,79.152768512342,79.152768512342,79.152768512342,79.219479653102,79.152768512342,79.152768512342,79.152768512342,79.119412941961
79.252835223482,79.286190793863,79.286190793863,79.286190793863,79.252835223482,79.319546364243,79.286190793863,79.286190793863,79.252835223482,79.352901934623
79.219479653102,79.319546364243,79.219479653102,79.219479653102,79.219479653102,79.186124082722,79.186124082722,79.219479653102,79.219479653102,79.219479653102
79.419613075384,79.419613075384,79.419613075384,79.419613075384,79.419613075384,79.486324216144,79.419613075384,79.419613075384,79.419613075384,79.352901934623
