0nohup.out,1nohup.out,2nohup.out,3nohup.out,4nohup.out,5nohup.out,6nohup.out,7nohup.out,8nohup.out,9nohup.out
91.834677419355,90.574596774194,91.582661290323,91.33064516129,91.834677419355,91.582661290323,91.733870967742,91.784274193548,91.985887096774,91.683467741935
87.600806451613,88.608870967742,86.844758064516,87.852822580645,87.651209677419,87.348790322581,87.550403225806,86.995967741935,87.147177419355,87.651209677419
90.927419354839,90.927419354839,90.877016129032,90.927419354839,90.826612903226,90.877016129032,90.877016129032,90.927419354839,90.927419354839,90.826612903226
92.036290322581,91.885080645161,91.985887096774,91.985887096774,92.036290322581,92.036290322581,92.086693548387,91.985887096774,92.036290322581,92.036290322581
91.935483870968,91.985887096774,92.036290322581,91.935483870968,91.935483870968,91.985887096774,91.935483870968,92.036290322581,92.036290322581,91.935483870968
92.691532258065,92.641129032258,92.741935483871,92.691532258065,92.741935483871,92.691532258065,92.691532258065,92.741935483871,92.741935483871,92.691532258065
93.346774193548,93.397177419355,93.397177419355,93.346774193548,93.346774193548,93.397177419355,93.346774193548,93.397177419355,93.447580645161,93.346774193548
93.598790322581,93.548387096774,93.548387096774,93.548387096774,93.598790322581,93.598790322581,93.598790322581,93.548387096774,93.548387096774,93.598790322581
94.153225806452,94.254032258065,94.153225806452,94.203629032258,94.203629032258,94.153225806452,94.203629032258,94.153225806452,94.153225806452,94.254032258065
94.45564516129,94.405241935484,94.45564516129,94.405241935484,94.405241935484,94.45564516129,94.45564516129,94.45564516129,94.45564516129,94.45564516129
94.405241935484,94.45564516129,94.556451612903,94.405241935484,94.405241935484,94.45564516129,94.405241935484,94.556451612903,94.45564516129,94.405241935484
94.959677419355,94.909274193548,94.959677419355,94.959677419355,94.959677419355,94.959677419355,94.959677419355,94.959677419355,94.959677419355,94.909274193548
95.211693548387,95.161290322581,95.211693548387,95.211693548387,95.211693548387,95.211693548387,95.211693548387,95.211693548387,95.211693548387,95.211693548387
95.262096774194,95.262096774194,95.211693548387,95.262096774194,95.262096774194,95.262096774194,95.262096774194,95.211693548387,95.262096774194,95.262096774194
95.514112903226,95.514112903226,95.514112903226,95.514112903226,95.463709677419,95.514112903226,95.514112903226,95.514112903226,95.514112903226,95.514112903226
95.866935483871,95.866935483871,95.866935483871,95.866935483871,95.866935483871,95.866935483871,95.866935483871,95.866935483871,95.866935483871,95.866935483871
95.967741935484,95.967741935484,95.967741935484,95.967741935484,95.967741935484,95.967741935484,95.967741935484,95.967741935484,95.967741935484,95.967741935484
95.866935483871,95.866935483871,95.866935483871,95.866935483871,95.866935483871,95.866935483871,95.866935483871,95.866935483871,95.866935483871,95.866935483871
96.01814516129,96.068548387097,96.01814516129,96.068548387097,96.01814516129,96.01814516129,96.01814516129,96.01814516129,96.01814516129,96.01814516129
96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871
96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871
96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871
96.219758064516,96.219758064516,96.270161290323,96.219758064516,96.219758064516,96.219758064516,96.219758064516,96.270161290323,96.270161290323,96.219758064516
96.219758064516,96.270161290323,96.16935483871,96.219758064516,96.16935483871,96.219758064516,96.16935483871,96.16935483871,96.16935483871,96.219758064516
96.370967741935,96.320564516129,96.320564516129,96.320564516129,96.320564516129,96.320564516129,96.320564516129,96.370967741935,96.370967741935,96.320564516129
96.320564516129,96.320564516129,96.270161290323,96.320564516129,96.270161290323,96.270161290323,96.270161290323,96.270161290323,96.270161290323,96.270161290323
96.270161290323,96.270161290323,96.270161290323,96.270161290323,96.270161290323,96.270161290323,96.270161290323,96.270161290323,96.270161290323,96.270161290323
96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871,96.16935483871
96.118951612903,96.118951612903,96.118951612903,96.118951612903,96.118951612903,96.118951612903,96.118951612903,96.118951612903,96.118951612903,96.118951612903
96.118951612903,96.118951612903,96.118951612903,96.118951612903,96.118951612903,96.118951612903,96.118951612903,96.118951612903,96.118951612903,96.118951612903
96.068548387097,96.068548387097,96.01814516129,96.068548387097,96.068548387097,96.068548387097,96.068548387097,96.068548387097,96.068548387097,96.068548387097
95.967741935484,95.967741935484,95.967741935484,95.967741935484,95.967741935484,95.967741935484,95.967741935484,95.967741935484,95.967741935484,95.967741935484
95.967741935484,95.967741935484,96.01814516129,95.967741935484,95.967741935484,95.967741935484,95.967741935484,95.967741935484,95.967741935484,95.967741935484
96.068548387097,96.068548387097,96.068548387097,96.068548387097,96.068548387097,96.068548387097,96.068548387097,96.068548387097,96.068548387097,96.068548387097
96.068548387097,96.118951612903,96.01814516129,96.118951612903,96.068548387097,96.068548387097,96.068548387097,96.068548387097,96.068548387097,96.118951612903
96.068548387097,96.118951612903,96.118951612903,96.118951612903,96.118951612903,96.118951612903,96.118951612903,96.068548387097,96.118951612903,96.118951612903
